,alpha3_code,region,category,parameter,mode,powertrain,year,unit,value
9195,,World,Projection-STEPS,EV charging points,EV,Publicly available fast,2021,charging points,570000.0
9196,,World,Projection-STEPS,EV charging points,EV,Publicly available slow,2021,charging points,1200000.0
9197,,World,Projection-APS,EV stock,Trucks,PHEV,2021,Vehicles,20000.0
9198,,World,Projection-APS,EV sales,Trucks,PHEV,2021,Vehicles,1000.0
9199,,World,Projection-APS,EV stock,Trucks,BEV,2021,Vehicles,250000.0
9200,,World,Projection-APS,EV sales,Trucks,BEV,2021,Vehicles,40000.0
9201,,World,Projection-APS,EV stock,Cars,PHEV,2021,Vehicles,5200000.0
9202,,World,Projection-APS,Electricity demand,Buses,EV,2021,GWh,39000.0
9203,,World,Projection-APS,Electricity demand,Trucks,EV,2021,GWh,5500.0
9204,,World,Projection-APS,Electricity demand,Vans,EV,2021,GWh,1600.0
9205,,World,Projection-APS,Electricity demand,Cars,EV,2021,GWh,34000.0
9206,,World,Projection-APS,Oil displacement Mbd,Buses,EV,2021,Milion barrels per day,0.0750000029802322
9207,,World,Projection-APS,Oil displacement Mbd,Trucks,EV,2021,Milion barrels per day,0.0140000004321336
9208,,World,Projection-APS,Oil displacement Mbd,Vans,EV,2021,Milion barrels per day,0.0170000009238719
9209,,World,Projection-APS,Oil displacement Mbd,Cars,EV,2021,Milion barrels per day,0.25
9210,,World,Projection-APS,"Oil displacement, million lge",Buses,EV,2021,"Oil displacement, million lge",4500.0
9211,,World,Projection-APS,"Oil displacement, million lge",Trucks,EV,2021,"Oil displacement, million lge",810.0
9212,,World,Projection-APS,"Oil displacement, million lge",Vans,EV,2021,"Oil displacement, million lge",970.0
9213,,World,Projection-APS,"Oil displacement, million lge",Cars,EV,2021,"Oil displacement, million lge",15000.0
9214,,World,Projection-STEPS,EV sales,Cars,BEV,2021,Vehicles,4600000.0
9215,,World,Projection-STEPS,EV stock,Vans,PHEV,2021,Vehicles,12000.0
9216,,World,Projection-STEPS,EV sales,Vans,PHEV,2021,Vehicles,6300.0
9217,,World,Projection-STEPS,EV stock,Vans,BEV,2021,Vehicles,640000.0
9218,,World,Projection-STEPS,EV stock share,Trucks,EV,2021,percent,0.349999994039535
9219,,World,Projection-STEPS,EV sales,Vans,BEV,2021,Vehicles,150000.0
9220,,World,Projection-STEPS,EV sales share,Trucks,EV,2021,percent,0.680000007152557
9221,,World,Projection-STEPS,EV stock share,Cars,EV,2021,percent,1.29999995231628
9222,,World,Projection-STEPS,EV sales share,Cars,EV,2021,percent,8.69999980926513
9223,,World,Projection-STEPS,EV stock share,Vans,EV,2021,percent,0.439999997615814
9224,,World,Projection-STEPS,EV sales share,Vans,EV,2021,percent,1.60000002384185
9225,,World,Projection-STEPS,EV sales,Trucks,BEV,2021,Vehicles,40000.0
9226,,World,Projection-STEPS,EV stock,Cars,PHEV,2021,Vehicles,5200000.0
9227,,World,Projection-STEPS,EV sales,Cars,PHEV,2021,Vehicles,1900000.0
9228,,World,Projection-STEPS,EV stock,Cars,BEV,2021,Vehicles,11000000.0
9229,,World,Projection-STEPS,EV stock,Trucks,PHEV,2021,Vehicles,20000.0
9230,,World,Projection-STEPS,EV sales,Trucks,PHEV,2021,Vehicles,1000.0
9231,,World,Projection-STEPS,EV stock,Trucks,BEV,2021,Vehicles,250000.0
9232,,World,Projection-STEPS,EV stock,Buses,PHEV,2021,Vehicles,82000.0
9233,,World,Projection-STEPS,EV sales,Buses,PHEV,2021,Vehicles,1900.0
9234,,World,Projection-STEPS,EV stock,Buses,BEV,2021,Vehicles,550000.0
9235,,World,Projection-STEPS,EV sales,Buses,BEV,2021,Vehicles,55000.0
9236,,World,Historical,EV stock,Buses,BEV,2021,Vehicles,550000.0
9237,,World,Historical,EV sales,Buses,BEV,2021,Vehicles,55000.0
9238,,World,Projection-STEPS,EV stock share,Buses,EV,2021,percent,2.5
9239,,World,Projection-STEPS,EV sales share,Buses,EV,2021,percent,3.40000009536743
9240,,World,Historical,Electricity demand,Buses,EV,2021,GWh,39000.0
9241,,World,Historical,Electricity demand,Trucks,EV,2021,GWh,5500.0
9242,,World,Historical,Electricity demand,Vans,EV,2021,GWh,1600.0
9243,,World,Historical,Electricity demand,Cars,EV,2021,GWh,34000.0
9244,,World,Projection-STEPS,Electricity demand,Buses,EV,2021,GWh,39000.0
9245,,World,Projection-STEPS,Electricity demand,Trucks,EV,2021,GWh,5500.0
9246,,World,Projection-STEPS,Electricity demand,Vans,EV,2021,GWh,1600.0
9247,,World,Projection-STEPS,Electricity demand,Cars,EV,2021,GWh,34000.0
9248,,World,Historical,EV sales share,Vans,EV,2021,percent,1.60000002384185
9249,,World,Historical,EV stock share,Buses,EV,2021,percent,2.5
9250,,World,Historical,EV sales share,Buses,EV,2021,percent,3.40000009536743
9251,,World,Historical,Oil displacement Mbd,Buses,EV,2021,Milion barrels per day,0.0750000029802322
9252,,World,Historical,Oil displacement Mbd,Trucks,EV,2021,Milion barrels per day,0.0140000004321336
9253,,World,Historical,Oil displacement Mbd,Vans,EV,2021,Milion barrels per day,0.0170000009238719
9254,,World,Historical,Oil displacement Mbd,Cars,EV,2021,Milion barrels per day,0.25
9255,,World,Historical,"Oil displacement, million lge",Buses,EV,2021,"Oil displacement, million lge",4500.0
9256,,World,Historical,"Oil displacement, million lge",Trucks,EV,2021,"Oil displacement, million lge",810.0
9257,,World,Historical,"Oil displacement, million lge",Vans,EV,2021,"Oil displacement, million lge",970.0
9258,,World,Historical,"Oil displacement, million lge",Cars,EV,2021,"Oil displacement, million lge",15000.0
9259,,World,Projection-STEPS,Oil displacement Mbd,Buses,EV,2021,Milion barrels per day,0.0750000029802322
9260,,World,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2021,Milion barrels per day,0.0140000004321336
9261,,World,Projection-STEPS,Oil displacement Mbd,Vans,EV,2021,Milion barrels per day,0.0170000009238719
9262,,World,Projection-STEPS,Oil displacement Mbd,Cars,EV,2021,Milion barrels per day,0.25
9263,,World,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2021,"Oil displacement, million lge",4500.0
9264,,World,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2021,"Oil displacement, million lge",810.0
9265,,World,Projection-STEPS,"Oil displacement, million lge",Vans,EV,2021,"Oil displacement, million lge",970.0
9266,,World,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2021,"Oil displacement, million lge",15000.0
9267,,World,Projection-APS,EV stock share,Cars,EV,2021,percent,1.29999995231628
9268,,World,Projection-APS,EV sales share,Cars,EV,2021,percent,8.69999980926513
9269,,World,Projection-APS,EV stock share,Vans,EV,2021,percent,0.439999997615814
9270,,World,Projection-APS,EV sales share,Vans,EV,2021,percent,1.60000002384185
9271,,World,Projection-APS,EV sales share,Trucks,EV,2021,percent,0.680000007152557
9272,,World,Projection-APS,EV stock share,Trucks,EV,2021,percent,0.349999994039535
9273,,World,Projection-APS,EV stock share,Buses,EV,2021,percent,2.5
9274,,World,Projection-APS,EV sales share,Buses,EV,2021,percent,3.40000009536743
9275,,World,Historical,EV stock,Trucks,PHEV,2021,Vehicles,20000.0
9276,,World,Historical,EV sales,Cars,PHEV,2021,Vehicles,1900000.0
9277,,World,Historical,EV stock,Cars,BEV,2021,Vehicles,11000000.0
9278,,World,Historical,EV sales,Cars,BEV,2021,Vehicles,4600000.0
9279,,World,Historical,EV stock share,Vans,EV,2021,percent,0.439999997615814
9280,,World,Historical,EV sales,Trucks,BEV,2021,Vehicles,40000.0
9281,,World,Historical,EV stock,Cars,PHEV,2021,Vehicles,5200000.0
9282,,World,Historical,EV sales,Trucks,PHEV,2021,Vehicles,1000.0
9283,,World,Historical,EV stock,Trucks,BEV,2021,Vehicles,250000.0
9284,,World,Historical,EV stock,Trucks,BEV,2022,Vehicles,300000.0
9285,,World,Historical,EV sales,Trucks,PHEV,2022,Vehicles,1500.0
9286,,World,Historical,EV stock,Cars,PHEV,2022,Vehicles,7900000.0
9287,,World,Historical,EV sales,Trucks,BEV,2022,Vehicles,58000.0
9288,,World,Historical,EV stock share,Vans,EV,2022,percent,0.610000014305114
9289,,World,Historical,EV sales,Cars,BEV,2022,Vehicles,7300000.0
9290,,World,Historical,EV stock,Cars,BEV,2022,Vehicles,18000000.0
9291,,World,Historical,EV sales,Cars,PHEV,2022,Vehicles,2900000.0
9292,,World,Historical,EV stock,Trucks,PHEV,2022,Vehicles,21000.0
9293,,World,Projection-APS,EV sales share,Buses,EV,2022,percent,3.79999995231628
9294,,World,Projection-APS,EV stock share,Buses,EV,2022,percent,3.09999990463256
9295,,World,Projection-APS,EV stock share,Trucks,EV,2022,percent,0.419999986886978
9296,,World,Projection-APS,EV sales share,Trucks,EV,2022,percent,1.20000004768371
9297,,World,Projection-APS,EV sales share,Vans,EV,2022,percent,3.59999990463256
9298,,World,Projection-APS,EV stock share,Vans,EV,2022,percent,0.610000014305114
9299,,World,Projection-APS,EV sales share,Cars,EV,2022,percent,14.0
9300,,World,Projection-APS,EV stock share,Cars,EV,2022,percent,2.09999990463256
9301,,World,Historical,Oil displacement Mbd,Buses,EV,2022,Milion barrels per day,0.0869999974966049
9302,,World,Historical,Oil displacement Mbd,Trucks,EV,2022,Milion barrels per day,0.0179999992251396
9303,,World,Historical,Oil displacement Mbd,Vans,EV,2022,Milion barrels per day,0.0320000015199184
9304,,World,Historical,Oil displacement Mbd,Cars,EV,2022,Milion barrels per day,0.430000007152557
9305,,World,Historical,"Oil displacement, million lge",Buses,EV,2022,"Oil displacement, million lge",5200.0
9306,,World,Historical,"Oil displacement, million lge",Trucks,EV,2022,"Oil displacement, million lge",1100.0
9307,,World,Historical,"Oil displacement, million lge",Vans,EV,2022,"Oil displacement, million lge",1800.0
9308,,World,Historical,"Oil displacement, million lge",Cars,EV,2022,"Oil displacement, million lge",25000.0
9309,,World,Projection-STEPS,Oil displacement Mbd,Buses,EV,2022,Milion barrels per day,0.0869999974966049
9310,,World,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2022,Milion barrels per day,0.0179999992251396
9311,,World,Projection-STEPS,Oil displacement Mbd,Vans,EV,2022,Milion barrels per day,0.0320000015199184
9312,,World,Projection-STEPS,Oil displacement Mbd,Cars,EV,2022,Milion barrels per day,0.430000007152557
9313,,World,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2022,"Oil displacement, million lge",5200.0
9314,,World,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2022,"Oil displacement, million lge",1100.0
9315,,World,Projection-STEPS,"Oil displacement, million lge",Vans,EV,2022,"Oil displacement, million lge",1800.0
9316,,World,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2022,"Oil displacement, million lge",25000.0
9317,,World,Historical,EV sales share,Buses,EV,2022,percent,3.79999995231628
9318,,World,Historical,EV stock share,Buses,EV,2022,percent,3.09999990463256
9319,,World,Historical,EV sales share,Vans,EV,2022,percent,3.59999990463256
9320,,World,Historical,Electricity demand,Buses,EV,2022,GWh,23000.0
9321,,World,Historical,Electricity demand,Trucks,EV,2022,GWh,3900.0
9322,,World,Historical,Electricity demand,Vans,EV,2022,GWh,5700.0
9323,,World,Historical,Electricity demand,Cars,EV,2022,GWh,65000.0
9324,,World,Projection-STEPS,Electricity demand,Buses,EV,2022,GWh,23000.0
9325,,World,Projection-STEPS,Electricity demand,Trucks,EV,2022,GWh,3900.0
9326,,World,Projection-STEPS,Electricity demand,Vans,EV,2022,GWh,5700.0
9327,,World,Projection-STEPS,Electricity demand,Cars,EV,2022,GWh,65000.0
9328,,World,Projection-STEPS,EV sales share,Buses,EV,2022,percent,3.79999995231628
9329,,World,Projection-STEPS,EV stock share,Buses,EV,2022,percent,3.09999990463256
9330,,World,Historical,EV sales,Buses,BEV,2022,Vehicles,63000.0
9331,,World,Historical,EV stock,Buses,BEV,2022,Vehicles,700000.0
9332,,World,Projection-STEPS,EV sales,Buses,BEV,2022,Vehicles,63000.0
9333,,World,Projection-STEPS,EV stock,Buses,BEV,2022,Vehicles,700000.0
9334,,World,Projection-STEPS,EV sales,Buses,PHEV,2022,Vehicles,2400.0
9335,,World,Projection-STEPS,EV stock,Buses,PHEV,2022,Vehicles,100000.0
9336,,World,Projection-STEPS,EV stock,Trucks,BEV,2022,Vehicles,300000.0
9337,,World,Projection-STEPS,EV sales,Trucks,PHEV,2022,Vehicles,1500.0
9338,,World,Projection-STEPS,EV stock,Trucks,PHEV,2022,Vehicles,21000.0
9339,,World,Projection-STEPS,EV stock,Cars,BEV,2022,Vehicles,18000000.0
9340,,World,Projection-STEPS,EV sales,Cars,PHEV,2022,Vehicles,2900000.0
9341,,World,Projection-STEPS,EV stock,Cars,PHEV,2022,Vehicles,7900000.0
9342,,World,Projection-STEPS,EV sales,Trucks,BEV,2022,Vehicles,58000.0
9343,,World,Projection-STEPS,EV sales share,Vans,EV,2022,percent,3.59999990463256
9344,,World,Projection-STEPS,EV stock share,Vans,EV,2022,percent,0.610000014305114
9345,,World,Projection-STEPS,EV sales share,Cars,EV,2022,percent,14.0
9346,,World,Projection-STEPS,EV stock share,Cars,EV,2022,percent,2.09999990463256
9347,,World,Projection-STEPS,EV sales share,Trucks,EV,2022,percent,1.20000004768371
9348,,World,Projection-STEPS,EV sales,Vans,BEV,2022,Vehicles,300000.0
9349,,World,Projection-STEPS,EV stock share,Trucks,EV,2022,percent,0.419999986886978
9350,,World,Projection-STEPS,EV stock,Vans,BEV,2022,Vehicles,930000.0
9351,,World,Projection-STEPS,EV sales,Vans,PHEV,2022,Vehicles,7900.0
9352,,World,Projection-STEPS,EV stock,Vans,PHEV,2022,Vehicles,18000.0
9353,,World,Projection-STEPS,EV sales,Cars,BEV,2022,Vehicles,7300000.0
9354,,World,Projection-APS,Oil displacement Mbd,Buses,EV,2022,Milion barrels per day,0.0869999974966049
9355,,World,Projection-APS,Oil displacement Mbd,Trucks,EV,2022,Milion barrels per day,0.0179999992251396
9356,,World,Projection-APS,Oil displacement Mbd,Vans,EV,2022,Milion barrels per day,0.0320000015199184
9357,,World,Projection-APS,Oil displacement Mbd,Cars,EV,2022,Milion barrels per day,0.430000007152557
9358,,World,Projection-APS,"Oil displacement, million lge",Buses,EV,2022,"Oil displacement, million lge",5200.0
9359,,World,Projection-APS,"Oil displacement, million lge",Trucks,EV,2022,"Oil displacement, million lge",1100.0
9360,,World,Projection-APS,"Oil displacement, million lge",Vans,EV,2022,"Oil displacement, million lge",1800.0
9361,,World,Projection-APS,"Oil displacement, million lge",Cars,EV,2022,"Oil displacement, million lge",25000.0
9362,,World,Projection-APS,Electricity demand,Buses,EV,2022,GWh,23000.0
9363,,World,Projection-APS,Electricity demand,Trucks,EV,2022,GWh,3900.0
9364,,World,Projection-APS,Electricity demand,Vans,EV,2022,GWh,5700.0
9365,,World,Projection-APS,Electricity demand,Cars,EV,2022,GWh,65000.0
9366,,World,Projection-APS,EV stock,Cars,PHEV,2022,Vehicles,7900000.0
9367,,World,Projection-APS,EV sales,Trucks,BEV,2022,Vehicles,58000.0
9368,,World,Projection-APS,EV stock,Trucks,BEV,2022,Vehicles,300000.0
9369,,World,Projection-APS,EV sales,Trucks,PHEV,2022,Vehicles,1500.0
9370,,World,Projection-APS,EV stock,Trucks,PHEV,2022,Vehicles,21000.0
9371,,World,Projection-APS,EV sales,Cars,PHEV,2022,Vehicles,2900000.0
9372,,World,Projection-STEPS,EV charging points,EV,Publicly available fast,2022,charging points,900000.0
9373,,World,Projection-STEPS,EV charging points,EV,Publicly available slow,2022,charging points,1800000.0
9374,,World,Historical,EV stock share,Trucks,EV,2022,percent,0.419999986886978
9375,,World,Historical,EV sales share,Cars,EV,2022,percent,14.0
9376,,World,Historical,EV stock share,Cars,EV,2022,percent,2.09999990463256
9377,,World,Historical,EV sales share,Trucks,EV,2022,percent,1.20000004768371
9378,,World,Projection-APS,EV sales,Buses,BEV,2022,Vehicles,63000.0
9379,,World,Projection-APS,EV stock,Buses,BEV,2022,Vehicles,700000.0
9380,,World,Projection-APS,EV sales,Buses,PHEV,2022,Vehicles,2400.0
9381,,World,Projection-APS,EV stock,Buses,PHEV,2022,Vehicles,100000.0
9382,,World,Projection-APS,EV sales,Vans,BEV,2022,Vehicles,300000.0
9383,,World,Projection-APS,EV stock,Vans,BEV,2022,Vehicles,930000.0
9384,,World,Projection-APS,EV sales,Vans,PHEV,2022,Vehicles,7900.0
9385,,World,Projection-APS,EV stock,Vans,PHEV,2022,Vehicles,18000.0
9386,,World,Projection-APS,EV sales,Cars,BEV,2022,Vehicles,7300000.0
9387,,World,Projection-APS,EV stock,Cars,BEV,2022,Vehicles,18000000.0
9388,,World,Historical,EV stock,Vans,PHEV,2022,Vehicles,18000.0
9389,,World,Historical,EV stock,Buses,PHEV,2022,Vehicles,100000.0
9390,,World,Historical,EV sales,Vans,BEV,2022,Vehicles,300000.0
9391,,World,Historical,EV stock,Vans,BEV,2022,Vehicles,930000.0
9392,,World,Historical,EV sales,Vans,PHEV,2022,Vehicles,7900.0
9393,,World,Historical,EV sales,Buses,PHEV,2022,Vehicles,2400.0
9394,,World,Projection-APS,EV sales,Buses,BEV,2025,Vehicles,270000.0
9395,,World,Projection-APS,EV sales,Buses,PHEV,2025,Vehicles,16000.0
9396,,World,Projection-APS,EV sales,Trucks,BEV,2025,Vehicles,240000.0
9397,,World,Projection-APS,EV sales,Trucks,PHEV,2025,Vehicles,84000.0
9398,,World,Projection-APS,EV sales,Vans,BEV,2025,Vehicles,1000000.0
9399,,World,Projection-APS,EV sales,Vans,PHEV,2025,Vehicles,84000.0
9400,,World,Projection-APS,EV sales,Cars,BEV,2025,Vehicles,16000000.0
9401,,World,Projection-APS,EV sales,Cars,PHEV,2025,Vehicles,4700000.0
9402,,World,Projection-APS,EV stock,Buses,BEV,2025,Vehicles,1300000.0
9403,,World,Projection-APS,EV stock,Buses,PHEV,2025,Vehicles,100000.0
9404,,World,Projection-APS,EV stock,Trucks,BEV,2025,Vehicles,830000.0
9405,,World,Projection-APS,EV stock,Trucks,PHEV,2025,Vehicles,180000.0
9406,,World,Projection-APS,EV stock,Vans,BEV,2025,Vehicles,3000000.0
9407,,World,Projection-APS,EV stock,Vans,PHEV,2025,Vehicles,180000.0
9408,,World,Projection-APS,EV stock,Cars,BEV,2025,Vehicles,57000000.0
9409,,World,Projection-APS,EV stock,Cars,PHEV,2025,Vehicles,20000000.0
9410,,World,Projection-STEPS,EV charging points,EV,Publicly available fast,2025,charging points,2400000.0
9411,,World,Projection-STEPS,EV charging points,EV,Publicly available slow,2025,charging points,4300000.0
9412,,World,Projection-APS,Electricity demand,Buses,EV,2025,GWh,51000.0
9413,,World,Projection-APS,Electricity demand,Trucks,EV,2025,GWh,18000.0
9414,,World,Projection-APS,Electricity demand,Vans,EV,2025,GWh,17000.0
9415,,World,Projection-APS,Electricity demand,Cars,EV,2025,GWh,210000.0
9416,,World,Projection-APS,Oil displacement Mbd,Buses,EV,2025,Milion barrels per day,0.180000007152557
9417,,World,Projection-APS,Oil displacement Mbd,Trucks,EV,2025,Milion barrels per day,0.0799999982118606
9418,,World,Projection-APS,Oil displacement Mbd,Vans,EV,2025,Milion barrels per day,0.0949999988079071
9419,,World,Projection-APS,Oil displacement Mbd,Cars,EV,2025,Milion barrels per day,1.20000004768371
